    0.82666664D 01    0.13593075D 03   -0.34040793D 02    0.19994766D 04    0.24980236D 00    0.26136859D 01
    0.82999992D 01    0.13542924D 03   -0.28370061D 02    0.19979800D 04    0.23624810D 00    0.21391169D 01
    0.83333330D 01    0.13492774D 03   -0.22697864D 02    0.19966603D 04    0.22142718D 00    0.18191247D 01
    0.83666658D 01    0.13442627D 03   -0.17024415D 02    0.19955730D 04    0.20611960D 00    0.15987693D 01
    0.83999996D 01    0.13392480D 03   -0.11349980D 02    0.19947637D 04    0.19131898D 00    0.14473784D 01
    0.84333324D 01    0.13342334D 03   -0.56748664D 01    0.19942665D 04    0.17821250D 00    0.13457433D 01
    0.84666662D 01    0.13292189D 03    0.59026738D-03    0.19941023D 04    0.16808626D 00    0.12825215D 01
    0.84999990D 01    0.13242044D 03    0.56760395D 01    0.19942783D 04    0.16211282D 00    0.12513545D 01
    0.85333328D 01    0.13191899D 03    0.11351131D 02    0.19947871D 04    0.16103646D 00    0.12490921D 01
    0.85666666D 01    0.13141754D 03    0.17025530D 02    0.19956077D 04    0.16490636D 00    0.12751891D 01
    0.85999994D 01    0.13091609D 03    0.22698930D 02    0.19967059D 04    0.17305690D 00    0.13308517D 01
    0.86333332D 01    0.13041464D 03    0.28371065D 02    0.19980357D 04    0.18434960D 00    0.14207287D 01
    0.86666660D 01    0.12991318D 03    0.34041725D 02    0.19995416D 04    0.19748487D 00    0.15546723D 01
    0.86999998D 01    0.12941171D 03    0.39710760D 02    0.20011604D 04    0.21122192D 00    0.17451826D 01
    0.87333326D 01    0.12891023D 03    0.45378088D 02    0.20028240D 04    0.22448917D 00    0.20160680D 01
    0.87666664D 01    0.12840874D 03    0.51043703D 02    0.20044622D 04    0.23643567D 00    0.24064412D 01
    0.87999992D 01    0.12790722D 03    0.56707670D 02    0.20060055D 04    0.24646255D 00    0.29824927D 01
    0.88333330D 01    0.12740564D 03    0.62370129D 02    0.20073878D 04    0.25424378D 00    0.38623892D 01
    0.88666658D 01    0.12690399D 03    0.68031287D 02    0.20085487D 04    0.25972809D 00    0.52909859D 01
    0.88999996D 01    0.12640215D 03    0.73691413D 02    0.20094366D 04    0.26311042D 00    0.78025770D 01
    0.89333324D 01    0.12589984D 03    0.79350826D 02    0.20100096D 04    0.26476750D 00    0.12742006D 02
    0.89666662D 01    0.12539543D 03    0.85009883D 02    0.20102383D 04   -0.10000000D 01   -0.10000000D 01
    0.89999990D 01   -0.55057769D 02    0.89331034D 02    0.20101058D 04   -0.10000000D 01   -0.10000000D 01
    0.90333328D 01   -0.55597136D 02    0.83671534D 02    0.20096096D 04   -0.10000000D 01   -0.10000000D 01
    0.90666666D 01   -0.56100625D 02    0.78011230D 02    0.20087606D 04   -0.10000000D 01   -0.10000000D 01
    0.90999994D 01   -0.56602750D 02    0.72349758D 02    0.20075837D 04   -0.10000000D 01   -0.10000000D 01
    0.91333332D 01   -0.57104503D 02    0.66686788D 02    0.20061166D 04   -0.10000000D 01   -0.10000000D 01
    0.91666660D 01   -0.57606100D 02    0.61022038D 02    0.20044085D 04   -0.10000000D 01   -0.10000000D 01
    0.91999998D 01   -0.58107618D 02    0.55355289D 02    0.20025183D 04    0.24907188D 00    0.73294422D 01
    0.92333326D 01   -0.58609088D 02    0.49686387D 02    0.20005127D 04    0.24212451D 00    0.51516457D 01
    0.92666664D 01   -0.59110530D 02    0.44015257D 02    0.19984633D 04    0.23331498D 00    0.38769885D 01
    0.92999992D 01   -0.59611953D 02    0.38341901D 02    0.19964445D 04    0.22269921D 00    0.30739965D 01
    0.93333330D 01   -0.60113362D 02    0.32666402D 02    0.19945302D 04    0.21050136D 00    0.25407850D 01
    0.93666658D 01   -0.60614762D 02    0.26988917D 02    0.19927910D 04    0.19709002D 00    0.21734017D 01
    0.93999996D 01   -0.61116156D 02    0.21309676D 02    0.19912916D 04    0.18294957D 00    0.19134146D 01
    0.94333324D 01   -0.61617547D 02    0.15628973D 02    0.19900880D 04    0.16865719D 00    0.17264753D 01
    0.94666662D 01   -0.62118936D 02    0.99471516D 01    0.19892254D 04    0.15486699D 00    0.15915078D 01
    0.94999990D 01   -0.62620325D 02    0.42645983D 01    0.19887359D 04    0.14229193D 00    0.14962977D 01
    0.95333328D 01   -0.63121714D 02   -0.14182747D 01    0.19886379D 04    0.13166436D 00    0.14316163D 01
    0.95666666D 01   -0.63623105D 02   -0.71010432D 01    0.19889350D 04    0.12365641D 00    0.13944767D 01
    0.95999994D 01   -0.64124497D 02   -0.12783286D 02    0.19896158D 04    0.11876376D 00    0.13816929D 01
    0.96333332D 01   -0.64625891D 02   -0.18464603D 02    0.19906546D 04    0.11720100D 00    0.13931306D 01
    0.96666660D 01   -0.65127288D 02   -0.24144624D 02    0.19920124D 04    0.11888272D 00    0.14295846D 01
    0.96999998D 01   -0.65628687D 02   -0.29823030D 02    0.19936384D 04    0.12351382D 00    0.14934571D 01
    0.97333326D 01   -0.66130090D 02   -0.35499556D 02    0.19954720D 04    0.13072101D 00    0.15904073D 01
    0.97666664D 01   -0.66631498D 02   -0.41174009D 02    0.19974454D 04    0.14013538D 00    0.17289667D 01
    0.97999992D 01   -0.67132912D 02   -0.46846266D 02    0.19994861D 04    0.15139733D 00    0.19224701D 01
    0.98333330D 01   -0.67634336D 02   -0.52516286D 02    0.20015200D 04    0.16411784D 00    0.21952817D 01
    0.98666658D 01   -0.68135773D 02   -0.58184107D 02    0.20034737D 04    0.17784398D 00    0.25853088D 01
    0.98999996D 01   -0.68637231D 02   -0.63849843D 02    0.20052779D 04    0.19205708D 00    0.31599484D 01
    0.99333324D 01   -0.69138726D 02   -0.69513681D 02    0.20068699D 04    0.20620631D 00    0.40426957D 01
    0.99666662D 01   -0.69640299D 02   -0.75175873D 02    0.20081954D 04    0.21976288D 00    0.54838094D 01
    0.99999990D 01   -0.70142093D 02   -0.80836728D 02    0.20092110D 04    0.23227360D 00    0.80519273D 01
    0.10033333D 02   -0.70645170D 02   -0.86496594D 02    0.20098855D 04    0.24339502D 00    0.13273196D 02
    0.10066667D 02    0.10886057D 03   -0.87844152D 02    0.20102006D 04   -0.10000000D 01   -0.10000000D 01
    0.10099999D 02    0.10835597D 03   -0.82185118D 02    0.20101522D 04   -0.10000000D 01   -0.10000000D 01
    0.10133333D 02    0.10785405D 03   -0.76525915D 02    0.20097500D 04   -0.10000000D 01   -0.10000000D 01
    0.10166666D 02    0.10735244D 03   -0.70866173D 02    0.20090170D 04   -0.10000000D 01   -0.10000000D 01
    0.10200000D 02    0.10685093D 03   -0.65205554D 02    0.20079889D 04   -0.10000000D 01   -0.10000000D 01
    0.10233333D 02    0.10634945D 03   -0.59543763D 02    0.20067126D 04   -0.10000000D 01   -0.10000000D 01
    0.10266666D 02    0.10584800D 03   -0.53880564D 02    0.20052444D 04    0.26996314D 00    0.89464368D 01
    0.10299999D 02    0.10534657D 03   -0.48215783D 02    0.20036478D 04    0.26530189D 00    0.57519945D 01
    0.10333333D 02    0.10484514D 03   -0.42549320D 02    0.20019910D 04    0.25837337D 00    0.40520969D 01
    0.10366666D 02    0.10434372D 03   -0.36881146D 02    0.20003444D 04    0.24930080D 00    0.30521902D 01
    0.10400000D 02    0.10384231D 03   -0.31211307D 02    0.19987777D 04    0.23833456D 00    0.24208495D 01
    0.10433332D 02    0.10334090D 03   -0.25539919D 02    0.19973569D 04    0.22586927D 00    0.20037365D 01
    0.10466666D 02    0.10283950D 03   -0.19867164D 02    0.19961419D 04    0.21246685D 00    0.17204050D 01
    0.10499999D 02    0.10233811D 03   -0.14193283D 02    0.19951836D 04    0.19889168D 00    0.15251438D 01
    0.10533333D 02    0.10183672D 03   -0.85185617D 01    0.19945223D 04    0.18614832D 00    0.13916084D 01
    0.10566667D 02    0.10133535D 03   -0.28433234D 01    0.19941856D 04    0.17548109D 00    0.13046258D 01
    0.10599999D 02    0.10083398D 03    0.28320875D 01    0.19941878D 04    0.16825544D 00    0.12541890D 01
    0.10633333D 02    0.10033261D 03    0.85073192D 01    0.19945290D 04    0.16564598D 00    0.12347449D 01
    0.10666666D 02    0.99831260D 02    0.14182027D 02    0.19951948D 04    0.16819827D 00    0.12452365D 01
    0.10700000D 02    0.99329916D 02    0.19855890D 02    0.19961577D 04    0.17554812D 00    0.12860881D 01
    0.10733333D 02    0.98828581D 02    0.25528619D 02    0.19973773D 04    0.18654297D 00    0.13611636D 01
    0.10766666D 02    0.98327255D 02    0.31199975D 02    0.19988026D 04    0.19965365D 00    0.14777182D 01
    0.10799999D 02    0.97825941D 02    0.36869776D 02    0.20003738D 04    0.21337414D 00    0.16469533D 01
    0.10833333D 02    0.97324641D 02    0.42537904D 02    0.20020250D 04    0.22645395D 00    0.18874277D 01
    0.10866666D 02    0.96823360D 02    0.48204314D 02    0.20036866D 04    0.23798566D 00    0.22301535D 01
    0.10900000D 02    0.96322105D 02    0.53869036D 02    0.20052883D 04    0.24741600D 00    0.27239760D 01
    0.10933332D 02    0.95820890D 02    0.59532171D 02    0.20067618D 04    0.25452489D 00    0.34559958D 01
    0.10966666D 02    0.95319741D 02    0.65193894D 02    0.20080435D 04    0.25938870D 00    0.45913991D 01
    0.10999999D 02    0.94818714D 02    0.70854443D 02    0.20090768D 04    0.26232741D 00    0.64714798D 01
    0.11033333D 02    0.94317960D 02    0.76514112D 02    0.20098146D 04    0.26383023D 00    0.99104538D 01
    0.11066667D 02    0.93818066D 02    0.82173239D 02    0.20102212D 04    0.26445699D 00    0.17184816D 02
    0.11099999D 02    0.93325749D 02    0.87832196D 02    0.20102730D 04   -0.10000000D 01   -0.10000000D 01
    0.11133333D 02   -0.87195825D 02    0.86508630D 02    0.20099603D 04   -0.10000000D 01   -0.10000000D 01
    0.11166666D 02   -0.87692370D 02    0.80848848D 02    0.20092874D 04   -0.10000000D 01   -0.10000000D 01
    0.11200000D 02   -0.88192578D 02    0.75188082D 02    0.20082723D 04   -0.10000000D 01   -0.10000000D 01
    0.11233333D 02   -0.88693409D 02    0.69525982D 02    0.20069465D 04   -0.10000000D 01   -0.10000000D 01
    0.11266666D 02   -0.89194460D 02    0.63862242D 02    0.20053537D 04   -0.10000000D 01   -0.10000000D 01
    0.11299999D 02   -0.89695613D 02    0.58196608D 02    0.20035483D 04    0.26135005D 00    0.10223102D 02
    0.11333333D 02   -0.90196822D 02    0.52528892D 02    0.20015933D 04    0.25643924D 00    0.66216113D 01
    0.11366666D 02   -0.90698067D 02    0.46858977D 02    0.19995581D 04    0.24916479D 00    0.46873512D 01
    0.11400000D 02   -0.91199335D 02    0.41186825D 02    0.19975158D 04    0.23947577D 00    0.35359499D 01
    0.11433332D 02   -0.91700619D 02    0.35512478D 02    0.19955407D 04    0.22756413D 00    0.28024444D 01
    0.11466666D 02   -0.92201915D 02    0.29836055D 02    0.19937053D 04    0.21384310D 00    0.23128225D 01
    0.11499999D 02   -0.92703218D 02    0.24157749D 02    0.19920773D 04    0.19891161D 00    0.19762305D 01
    0.11533333D 02   -0.93204527D 02    0.18477823D 02    0.19907174D 04    0.18351765D 00    0.17407765D 01
    0.11566667D 02   -0.93705839D 02    0.12796596D 02    0.19896763D 04    0.16852628D 00    0.15760896D 01
    0.11599999D 02   -0.94207153D 02    0.71144358D 01    0.19889930D 04    0.15488482D 00    0.14629523D 01
    0.11633333D 02   -0.94708467D 02    0.14317428D 01    0.19886931D 04    0.14356341D 00    0.13894842D 01
    0.11666666D 02   -0.95209780D 02   -0.42510630D 01    0.19887879D 04    0.13544157D 00    0.13486268D 01
    0.11700000D 02   -0.95711091D 02   -0.99335583D 01    0.19892736D 04    0.13113591D 00    0.13352944D 01
    0.11733333D 02   -0.96212399D 02   -0.15615331D 02    0.19901320D 04    0.13083562D 00    0.13478819D 01
    0.11766666D 02   -0.96713703D 02   -0.21295994D 02    0.19913306D 04    0.13426543D 00    0.13860507D 01
    0.11799999D 02   -0.97215001D 02   -0.26975202D 02    0.19928242D 04    0.14082200D 00    0.14519751D 01
    0.11833333D 02   -0.97716290D 02   -0.32652662D 02    0.19945570D 04    0.14978449D 00    0.15504393D 01
    0.11866666D 02   -0.98217566D 02   -0.38328142D 02    0.19964645D 04    0.16046691D 00    0.16895695D 01
    0.11900000D 02   -0.98718823D 02   -0.44001485D 02    0.19984763D 04    0.17226844D 00    0.18826796D 01
    0.11933332D 02   -0.99220055D 02   -0.49672606D 02    0.20005189D 04    0.18465628D 00    0.21517031D 01
    0.11966666D 02   -0.99721247D 02   -0.55341505D 02    0.20025181D 04    0.19713001D 00    0.25329104D 01
    0.11999999D 02   -0.10022238D 03   -0.61008257D 02    0.20044023D 04    0.20919998D 00    0.30860297D 01
    0.12033333D 02   -0.10072339D 03   -0.66673013D 02    0.20061053D 04    0.22039123D 00    0.39189647D 01
    0.12066667D 02   -0.10122419D 03   -0.72335993D 02    0.20075681D 04    0.23027046D 00    0.52297781D 01
    0.12099999D 02   -0.10172446D 03   -0.77997480D 02    0.20087419D 04    0.23848440D 00    0.74163280D 01
    0.12133333D 02   -0.10222277D 03   -0.83657802D 02    0.20095889D 04    0.24479456D 00    0.11308002D 02
    0.12166666D 02   -0.10267039D 03   -0.89317325D 02    0.20100844D 04    0.24909488D 00    0.18504380D 02
    0.12200000D 02    0.76759755D 02   -0.85023565D 02    0.20102170D 04   -0.10000000D 01   -0.10000000D 01
    0.12233333D 02    0.76262783D 02   -0.79364476D 02    0.20099893D 04   -0.10000000D 01   -0.10000000D 01
    0.12266666D 02    0.75762758D 02   -0.73705027D 02    0.20094177D 04   -0.10000000D 01   -0.10000000D 01
    0.12299999D 02    0.75262042D 02   -0.68044861D 02    0.20085316D 04   -0.10000000D 01   -0.10000000D 01
    0.12333333D 02    0.74761059D 02   -0.62383662D 02    0.20073723D 04    0.24366281D 00    0.11972083D 02
    0.12366666D 02    0.74259947D 02   -0.56721163D 02    0.20059916D 04    0.23834870D 00    0.78066114D 01
    0.12400000D 02    0.73758762D 02   -0.51057159D 02    0.20044497D 04    0.23199166D 00    0.54602378D 01
    0.12433332D 02    0.73257532D 02   -0.45391512D 02    0.20028128D 04    0.22473201D 00    0.40449747D 01
    0.12466666D 02    0.72756272D 02   -0.39724157D 02    0.20011505D 04    0.21670888D 00    0.31390574D 01
    0.12499999D 02    0.72254992D 02   -0.34055104D 02    0.19995331D 04    0.20805720D 00    0.25343194D 01
    0.12533333D 02    0.71753698D 02   -0.28384436D 02    0.19980288D 04    0.19891273D 00    0.21157100D 01
    0.12566667D 02    0.71252393D 02   -0.22712305D 02    0.19967011D 04    0.18944536D 00    0.18193099D 01
    0.12599999D 02    0.70751081D 02   -0.17038923D 02    0.19956058D 04    0.17993486D 00    0.16088862D 01
    0.12633333D 02    0.70249763D 02   -0.11364555D 02    0.19947892D 04    0.17087963D 00    0.14587939D 01
    0.12666666D 02    0.69748440D 02   -0.56895102D 01    0.19942858D 04    0.16308873D 00    0.13571164D 01
    0.12700000D 02    0.69247115D 02   -0.14121506D-01    0.19941170D 04    0.15766164D 00    0.12934464D 01
    0.12733333D 02    0.68745786D 02    0.56612617D 01    0.19942900D 04    0.15575068D 00    0.12627517D 01
    0.12766666D 02    0.68244455D 02    0.11336291D 02    0.19947977D 04    0.15811755D 00    0.12624428D 01
    0.12799999D 02    0.67743122D 02    0.17010632D 02    0.19956189D 04    0.16473806D 00    0.12930226D 01
    0.12833333D 02    0.67241788D 02    0.22683978D 02    0.19967191D 04    0.17477870D 00    0.13566282D 01
    0.12866666D 02    0.66740453D 02    0.28356063D 02    0.19980521D 04    0.18695135D 00    0.14592108D 01
    0.12900000D 02    0.66239117D 02    0.34026674D 02    0.19995620D 04    0.19994277D 00    0.16104453D 01
    0.12933332D 02    0.65737782D 02    0.39695660D 02    0.20011855D 04    0.21268154D 00    0.18270389D 01
    0.12966666D 02    0.65236446D 02    0.45362937D 02    0.20028545D 04    0.22441759D 00    0.21329810D 01
    0.12999999D 02    0.64735111D 02    0.51028499D 02    0.20044986D 04    0.23469294D 00    0.25706615D 01
    0.13033333D 02    0.64233777D 02    0.56692409D 02    0.20060480D 04    0.24328015D 00    0.32148427D 01
    0.13066667D 02    0.63732447D 02    0.62354807D 02    0.20074364D 04    0.25013070D 00    0.42008799D 01
    0.13099999D 02    0.63231123D 02    0.68015899D 02    0.20086035D 04    0.25534253D 00    0.58057032D 01
    0.13133333D 02    0.62729815D 02    0.73675953D 02    0.20094971D 04    0.25913370D 00    0.86331111D 01
    0.13166666D 02    0.62228549D 02    0.79335288D 02    0.20100757D 04    0.26180163D 00    0.14219658D 02
    0.13200000D 02    0.61727471D 02    0.84994259D 02    0.20103092D 04   -0.10000000D 01   -0.10000000D 01
    0.13233333D 02   -0.11877836D 03    0.89346752D 02    0.20101811D 04   -0.10000000D 01   -0.10000000D 01
    0.13266666D 02   -0.11927617D 03    0.83687354D 02    0.20096886D 04   -0.10000000D 01   -0.10000000D 01
    0.13299999D 02   -0.11977733D 03    0.78027159D 02    0.20088429D 04   -0.10000000D 01   -0.10000000D 01
    0.13333333D 02   -0.12027863D 03    0.72365804D 02    0.20076689D 04   -0.10000000D 01   -0.10000000D 01
    0.13366666D 02   -0.12077996D 03    0.66702956D 02    0.20062042D 04   -0.10000000D 01   -0.10000000D 01
    0.13400000D 02   -0.12128131D 03    0.61038334D 02    0.20044980D 04    0.25863577D 00    0.83900040D 01
    0.13433332D 02   -0.12178267D 03    0.55371713D 02    0.20026091D 04    0.25240330D 00    0.56345052D 01
    0.13466666D 02   -0.12228403D 03    0.49702942D 02    0.20006041D 04    0.24390963D 00    0.40839232D 01
    0.13499999D 02   -0.12278539D 03    0.44031941D 02    0.19985545D 04    0.23327772D 00    0.31380203D 01
    0.13533333D 02   -0.12328676D 03    0.38358713D 02    0.19965345D 04    0.22085287D 00    0.25275320D 01
    0.13566667D 02   -0.12378813D 03    0.32683338D 02    0.19946181D 04    0.20716010D 00    0.21161778D 01
    0.13599999D 02   -0.12428950D 03    0.27005972D 02    0.19928758D 04    0.19285543D 00    0.18317611D 01
    0.13633333D 02   -0.12479087D 03    0.21326845D 02    0.19913723D 04    0.17869044D 00    0.16327392D 01
    0.13666666D 02   -0.12529224D 03    0.15646249D 02    0.19901636D 04    0.16549636D 00    0.14933350D 01
    0.13700000D 02   -0.12579361D 03    0.99645272D 01    0.19892949D 04    0.15417290D 00    0.13992167D 01
    0.13733333D 02   -0.12629498D 03    0.42820667D 01    0.19887986D 04    0.14564299D 00    0.13403477D 01
    0.13766666D 02   -0.12679635D 03   -0.14007212D 01    0.19886934D 04    0.14072699D 00    0.13110270D 01
    0.13799999D 02   -0.12729773D 03   -0.70834128D 01    0.19889831D 04    0.13993650D 00    0.13087456D 01
    0.13833333D 02   -0.12779910D 03   -0.12765588D 02    0.19896564D 04    0.14329010D 00    0.13328542D 01
    0.13866666D 02   -0.12830048D 03   -0.18446845D 02    0.19906878D 04    0.15029674D 00    0.13847963D 01
    0.13900000D 02   -0.12880186D 03   -0.24126817D 02    0.19920384D 04    0.16012948D 00    0.14682397D 01
    0.13933332D 02   -0.12930324D 03   -0.29805181D 02    0.19936575D 04    0.17185837D 00    0.15900794D 01
    0.13966666D 02   -0.12980461D 03   -0.35481675D 02    0.19954846D 04    0.18461350D 00    0.17601599D 01
    0.13999999D 02   -0.13030599D 03   -0.41156103D 02    0.19974520D 04    0.19764796D 00    0.19959186D 01
    0.14033333D 02   -0.13080738D 03   -0.46828344D 02    0.19994872D 04    0.21033342D 00    0.23240705D 01
    0.14066667D 02   -0.13130876D 03   -0.52498355D 02    0.20015160D 04    0.22212920D 00    0.27876234D 01
    0.14099999D 02   -0.13181015D 03   -0.58166173D 02    0.20034652D 04    0.23255334D 00    0.34583787D 01
    0.14133333D 02   -0.13231154D 03   -0.63831910D 02    0.20052656D 04    0.24117124D 00    0.44580015D 01
    0.14166666D 02   -0.13281294D 03   -0.69495756D 02    0.20068544D 04    0.24760688D 00    0.59914771D 01
    0.14200000D 02   -0.13331435D 03   -0.75157961D 02    0.20081773D 04    0.25157204D 00    0.84009688D 01
    0.14233333D 02   -0.13381579D 03   -0.80818834D 02    0.20091910D 04    0.25290171D 00    0.12112583D 02
    0.14266666D 02   -0.13431744D 03   -0.86478724D 02    0.20098641D 04   -0.10000000D 01   -0.10000000D 01
    0.14299999D 02    0.45182312D 02   -0.87861991D 02    0.20101782D 04   -0.10000000D 01   -0.10000000D 01
    0.14333333D 02    0.44680417D 02   -0.82202920D 02    0.20101289D 04   -0.10000000D 01   -0.10000000D 01
    0.14366666D 02    0.44178956D 02   -0.76543675D 02    0.20097258D 04   -0.10000000D 01   -0.10000000D 01
    0.14400000D 02    0.43677544D 02   -0.70883886D 02    0.20089918D 04   -0.10000000D 01   -0.10000000D 01
    0.14433332D 02    0.43176149D 02   -0.65223214D 02    0.20079625D 04    0.21467375D 00    0.79435428D 01
    0.14466666D 02    0.42674762D 02   -0.59561366D 02    0.20066847D 04    0.20436040D 00    0.59150331D 01
    0.14499999D 02    0.42173379D 02   -0.53898105D 02    0.20052146D 04    0.19423429D 00    0.45705533D 01
    0.14533333D 02    0.41671998D 02   -0.48233258D 02    0.20036156D 04    0.18472560D 00    0.36503037D 01
    0.14566667D 02    0.41170618D 02   -0.42566724D 02    0.20019561D 04    0.17615160D 00    0.29998981D 01
    0.14599999D 02    0.40669237D 02   -0.36898474D 02    0.20003062D 04    0.16866261D 00    0.25243424D 01
    0.14633333D 02    0.40167857D 02   -0.31228556D 02    0.19987357D 04    0.16221307D 00    0.21691924D 01
    0.14666666D 02    0.39666475D 02   -0.25557088D 02    0.19973106D 04    0.15659486D 00    0.19001667D 01
    0.14700000D 02    0.39165091D 02   -0.19884251D 02    0.19960911D 04    0.15155419D 00    0.16947308D 01
    0.14733333D 02    0.38663706D 02   -0.14210287D 02    0.19951283D 04    0.14697465D 00    0.15416345D 01
    0.14766666D 02    0.38162317D 02   -0.85354828D 01    0.19944630D 04    0.14306347D 00    0.14305559D 01
    0.14799999D 02    0.37660925D 02   -0.28601602D 01    0.19941230D 04    0.14044121D 00    0.13559288D 01
    0.14833333D 02    0.37159528D 02    0.28153375D 01    0.19941227D 04    0.14002653D 00    0.13130123D 01
    0.14866666D 02    0.36658128D 02    0.84906599D 01    0.19944621D 04    0.14267944D 00    0.13005637D 01
    0.14900000D 02    0.36156721D 02    0.14165463D 02    0.19951268D 04    0.14875970D 00    0.13188277D 01
    0.14933332D 02    0.35655308D 02    0.19839425D 02    0.19960889D 04    0.15791295D 00    0.13694669D 01
    0.14966666D 02    0.35153887D 02    0.25512257D 02    0.19973080D 04    0.16923946D 00    0.14588936D 01
    0.14999999D 02    0.34652455D 02    0.31183718D 02    0.19987329D 04    0.18166742D 00    0.15961684D 01
    0.15033333D 02    0.34151009D 02    0.36853627D 02    0.20003037D 04    0.19426271D 00    0.17950486D 01
    0.15066667D 02    0.33649544D 02    0.42521864D 02    0.20019544D 04    0.20636514D 00    0.20781387D 01
    0.15099999D 02    0.33148052D 02    0.48188385D 02    0.20036154D 04    0.21758530D 00    0.24846216D 01
    0.15133333D 02    0.32646521D 02    0.53853216D 02    0.20052163D 04    0.22773468D 00    0.30843761D 01
    0.15166666D 02    0.32144929D 02    0.59516460D 02    0.20066888D 04    0.23674484D 00    0.40081149D 01
    0.15200000D 02    0.31643233D 02    0.65178289D 02    0.20079694D 04    0.24460285D 00    0.55161821D 01
    0.15233333D 02    0.31141344D 02    0.70838941D 02    0.20090018D 04    0.25130751D 00    0.81783861D 01
    0.15266666D 02    0.30639019D 02    0.76498711D 02    0.20097388D 04    0.25683925D 00    0.13392302D 02
    0.15299999D 02    0.30135321D 02    0.82157937D 02    0.20101447D 04   -0.10000000D 01   -0.10000000D 01
    0.15333333D 02    0.29619591D 02    0.87816990D 02    0.20101963D 04   -0.10000000D 01   -0.10000000D 01
    0.15366666D 02   -0.15084943D 03    0.86523742D 02    0.20098837D 04   -0.10000000D 01   -0.10000000D 01
    0.15400000D 02   -0.15135855D 03    0.80863869D 02    0.20092112D 04   -0.10000000D 01   -0.10000000D 01
    0.15433332D 02   -0.15186177D 03    0.75203012D 02    0.20081971D 04   -0.10000000D 01   -0.10000000D 01
    0.15466666D 02   -0.15236398D 03    0.69540821D 02    0.20068725D 04    0.25828240D 00    0.98310320D 01
    0.15499999D 02   -0.15286584D 03    0.63876988D 02    0.20052809D 04    0.25157948D 00    0.63583710D 01
    0.15533333D 02   -0.15336754D 03    0.58211260D 02    0.20034766D 04    0.24278799D 00    0.44874752D 01
    0.15566667D 02   -0.15386915D 03    0.52543449D 02    0.20015224D 04    0.23219088D 00    0.33896196D 01
    0.15599999D 02   -0.15437071D 03    0.46873441D 02    0.19994878D 04    0.22021520D 00    0.26995394D 01
    0.15633333D 02   -0.15487223D 03    0.41201197D 02    0.19974462D 04    0.20738365D 00    0.22411580D 01
    0.15666666D 02   -0.15537374D 03    0.35526758D 02    0.19954718D 04    0.19426296D 00    0.19263182D 01
    0.15700000D 02   -0.15587523D 03    0.29850244D 02    0.19936373D 04    0.18143174D 00    0.17040741D 01
    0.15733333D 02   -0.15637671D 03    0.24171849D 02    0.19920106D 04    0.16948341D 00    0.15460193D 01
    0.15766666D 02   -0.15687818D 03    0.18491835D 02    0.19906520D 04    0.15906165D 00    0.14334541D 01
    0.15799999D 02   -0.15737965D 03    0.12810522D 02    0.19896124D 04    0.15089733D 00    0.13571937D 01
    0.15833333D 02   -0.15788112D 03    0.71282772D 01    0.19889307D 04    0.14578574D 00    0.13112636D 01
    0.15866666D 02   -0.15838259D 03    0.14455028D 01    0.19886327D 04    0.14444276D 00    0.12923288D 01
    0.15900000D 02   -0.15888407D 03   -0.42373814D 01    0.19887294D 04    0.14725769D 00    0.13006047D 01
    0.15933332D 02   -0.15938554D 03   -0.99199512D 01    0.19892173D 04    0.15409085D 00    0.13365049D 01
    0.15966666D 02   -0.15988703D 03   -0.15601794D 02    0.19900778D 04    0.16428105D 00    0.14044008D 01
    0.15999999D 02   -0.16038852D 03   -0.21282523D 02    0.19912787D 04    0.17685549D 00    0.15100776D 01
    0.16033325D 02   -0.16089003D 03   -0.26961791D 02    0.19927747D 04    0.19078399D 00    0.16632609D 01
    0.16066666D 02   -0.16139156D 03   -0.32639306D 02    0.19945100D 04    0.20514741D 00    0.18807799D 01
    0.16099991D 02   -0.16189312D 03   -0.38314836D 02    0.19964200D 04    0.21919358D 00    0.21884124D 01
    0.16133331D 02   -0.16239470D 03   -0.43988221D 02    0.19984344D 04    0.23231333D 00    0.26280683D 01
    0.16166656D 02   -0.16289634D 03   -0.49659379D 02    0.20004796D 04    0.24398221D 00    0.32721878D 01
    0.16199997D 02   -0.16339806D 03   -0.55328308D 02    0.20024816D 04    0.25370824D 00    0.42439022D 01
    0.16233322D 02   -0.16389988D 03   -0.60995082D 02    0.20043689D 04    0.26101315D 00    0.57702951D 01
    0.16266663D 02   -0.16440191D 03   -0.66659855D 02    0.20060751D 04    0.26545744D 00    0.82249000D 01
    0.16299988D 02   -0.16490433D 03   -0.72322849D 02    0.20075416D 04    0.26670063D 00    0.12129145D 02
    0.16333328D 02   -0.16540769D 03   -0.77984345D 02    0.20087191D 04   -0.10000000D 01   -0.10000000D 01
    0.16366653D 02   -0.16591452D 03   -0.83644673D 02    0.20095699D 04   -0.10000000D 01   -0.10000000D 01
    0.16399994D 02   -0.16650950D 03   -0.89304199D 02    0.20100689D 04   -0.10000000D 01   -0.10000000D 01
    0.16433319D 02    0.13108888D 02   -0.85036687D 02    0.20102048D 04   -0.10000000D 01   -0.10000000D 01
    0.16466660D 02    0.12599632D 02   -0.79377597D 02    0.20099799D 04   -0.10000000D 01   -0.10000000D 01
    0.16499985D 02    0.12095831D 02   -0.73718150D 02    0.20094106D 04    0.21354490D 00    0.79049007D 01
